Close,High,Low,Open,Volume
TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
275.4061584472656,279.0956411162928,274.69806856251193,279.0583600587563,2165596
282.9157409667969,283.94059542591276,274.2324104434798,274.4746578686748,2760904
284.9468078613281,285.9903142710931,279.1144677483839,283.7542681008617,2152934
289.4932861328125,290.31317384310364,286.82867950714854,287.70445469432093,2187564
288.6175842285156,292.17661885021255,287.2386849219405,290.6859218152625,1836666
295.0462341308594,295.90338043172983,290.6114010687168,290.6114010687168,2725776
288.69207763671875,295.1579658972132,286.7914255722196,295.1579658972132,5545886
288.69207763671875,292.4374487910931,287.05230206102084,289.9405271061009,2833842
291.468505859375,292.5120118991949,285.18895418937177,287.3318310094814,3795536
310.6799011230469,312.48736215748676,296.2760320992271,296.2760320992271,19135452
308.08978271484375,311.0711764796009,306.8040521045463,309.8599852626683,3027924
308.2948303222656,311.01534830109654,307.4563131047073,308.0898639961095,2342062
314.1643981933594,314.8352073057359,309.1705540583412,310.0649813723309,2943720
314.4252624511719,315.28240865832544,310.25130639250114,314.1643859325867,1362882
312.7855224609375,316.7731418547081,311.22028591664406,316.7731418547081,1894472
316.4935607910156,317.3693360526763,313.1954032565948,313.9407516482133,2766490
316.4563293457031,320.4252962204087,315.3569358254517,318.6364644778492,2106602
318.4315490722656,319.73590907674867,315.655121084905,317.14581823288563,4359228
317.5162353515625,319.38397791245404,317.14268683938417,319.38397791245404,5331904
313.7060241699219,317.51622341076927,311.91299593881456,317.142674912639,1283426
313.14581298828125,316.9373407149612,312.66020432762053,314.9014961149153,2827762
310.81103515625,315.4617186951555,309.50361536296043,314.15429890186596,1281552
324.5390319824219,325.73439210971657,312.2306005646867,312.28664197674664,5583934
327.9196472167969,329.61931167887315,323.3623722887283,325.73439690783937,2912950
323.00738525390625,330.0300923362305,321.4945184228094,328.7226726156003,2437734
328.66680908203125,330.10498523275646,316.0595406677411,321.6814667484624,4259986
322.9327087402344,330.5904537132533,321.77471740073713,330.5904537132533,1545194
320.5606994628906,326.10788634794056,319.3092981321998,321.998852270246,4020248
318.8050231933594,320.0937702856884,316.0967961324976,320.0937702856884,2278092
319.15997314453125,322.3351366443087,313.0337662133559,320.1311905069761,2589906
319.04779052734375,322.2042801674856,317.06798787718145,320.13109038477234,1319098
317.5909729003906,321.6252925678032,315.2749673951521,317.55360436667775,1733196
325.3981018066406,327.15378438441513,317.5162372718469,318.63688281515925,2888916
325.75299072265625,329.0589088898276,323.9786352068117,326.4814149153952,2148534
324.5950927734375,328.68545490967136,322.3724738227352,324.61376564537295,1746396
325.1366882324219,327.02310397296066,320.1498010851174,321.25177393936343,1049830
325.2486877441406,329.4324355585246,323.11945670650323,324.98719923081825,2650474
325.43548583984375,329.28303116190773,323.60508891207303,325.7343201057102,2379968
327.415283203125,328.34915451859314,321.3451196525822,326.48141188765686,4204428
319.77630615234375,326.10796010958023,317.889890095364,325.7717572164316,1276514
315.891357421875,322.2977017192714,313.8181446181636,322.2977017192714,1558570
315.18157958984375,316.6571008779164,310.1200014493863,313.7807725694444,2447874
320.6541442871094,321.6253615785409,313.7808405644301,314.52793780386924,2745484
315.3124694824219,324.05351876254457,314.34125191778816,324.05351876254457,2758800
312.7722473144531,318.07664214860665,311.95043581063817,317.51631923231434,2777970
319.514892578125,320.3180314561368,313.03383132389814,313.03383132389814,2287978
325.4914245605469,326.8175397641984,319.7574651178136,320.50456199892994,2484236
328.36785888671875,329.8060345302656,320.8408690417049,322.7459575881861,4189478
326.7430114746094,329.6566864092984,325.4916098067798,329.4699120827209,2938158
328.62933349609375,332.0846575481982,325.2487237131428,325.49151658839924,2349410
334.45672607421875,335.82018756850135,328.83482426828056,329.84341003669266,3071038
341.72222900390625,343.4405661143518,335.82016612798316,336.1937146998719,5560394
334.4754333496094,341.2179811767206,322.9327722209475,339.18213669938734,2334264
341.3487243652344,343.197794593987,336.23110371177717,336.23110371177717,3007978
340.769775390625,344.37452918848095,338.6965848248473,342.5441315792854,2419108
356.3466491699219,357.8595162601634,340.0412455983553,340.676282702786,4997184
349.361328125,358.6066559743384,347.4001979751403,357.1124615744453,4031066
347.904541015625,353.11554946708947,346.5784478110304,351.13574609688897,3327236
348.1285705566406,350.3511889560148,345.53240361282013,348.5581377029976,2738784
346.503662109375,351.67732374787005,344.411799130374,349.26793078839444,3423290
343.5339050292969,347.5121830816524,341.46069250669206,345.62576761836334,2521714
343.79534912109375,350.1083278223629,341.7595280578783,345.53235874706394,3370194
346.2608337402344,347.400152260309,341.85296540050626,345.5324095062213,7560924
359.2043762207031,360.8479994165608,344.4118586563862,346.27960192458784,3326156
357.037841796875,364.2099813746346,355.9919100000275,361.1282046091569,2140956
354.96453857421875,360.8292558472295,353.4329985142052,354.87115142910585,2211664
358.47589111328125,361.55766678821055,354.8711383251926,354.8711383251926,1838960
354.4228210449219,360.8478599644558,350.5379302281651,358.6065689087759,1972940
352.10693359375,356.6268857488272,324.61376322735987,352.6485836734393,2695996
351.471923828125,356.3467290109441,347.0453587727747,352.1069382752389,3065370
355.1326599121094,357.03774865941693,350.79948245609626,352.12559823074855,2608902
370.87762451171875,372.68934844288424,354.53487739847856,357.09369834053496,5350604
368.3375549316406,375.04275617821185,366.9554206925788,372.39057050834333,2949086
354.9831848144531,377.6575865068821,353.00338204649216,373.1750038777203,5717798
366.5445251464844,367.5717836882962,347.40016141271894,362.3421038390724,4480734
361.5015563964844,368.8417934503852,360.1380952685394,366.8246224555388,2200912
359.8206787109375,366.2643918775751,357.18716571579625,360.2876144476504,2206638
368.39361572265625,371.2512486920519,362.34212414100074,363.8549913365156,3752354
388.5651550292969,392.0018287972625,381.7665901565931,381.7665901565931,9610404
398.5575256347656,400.7988164761796,387.44445854608813,389.6110579324598,5156316
396.9328308105469,398.8566156932729,389.0696582072106,397.2690337530281,3507024
391.5535888671875,398.501628678144,389.8166245136386,395.96148018820395,2141382
393.3094177246094,398.78191505421364,388.4906305907106,392.2261174233136,5255690
393.3094177246094,395.9616042559166,385.12869244136795,395.9616042559166,2212398
394.2449645996094,399.1103380769318,392.6356304827209,393.73972341415913,1147948
392.7665710449219,396.7150266124809,390.6145791552787,394.84372931713904,1565778
394.0205078125,403.8260906265356,392.3737565077806,393.30940546660025,2217878
400.1395263671875,403.67626012742795,397.27643224957944,397.4635619868614,1717440
399.76531982421875,405.0985180429053,397.50103142891186,404.20028604782584,2248586
408.3546142578125,411.1989778983649,399.8963569769657,401.91736782466836,3504086
408.8036804199219,414.6795364435129,406.48324404989825,408.7849491700605,1540224
398.492919921875,407.94297507851024,396.0602324558105,407.94297507851024,1926096
395.1806640625,400.4202977105294,392.29883814449596,396.7151190650841,1802330
398.96063232421875,404.1441173311987,394.0952587592892,398.58637281922415,1389396
392.560791015625,399.1103321376314,390.0532250030443,398.96061920336234,2178076
390.2778625488281,401.20622272937874,389.2299175732779,401.20622272937874,2765160
380.02313232421875,392.59824327672584,376.5050836381184,391.0637883553564,2172652
388.8930358886719,390.3526570705215,378.5634828636937,380.2476506075262,2221236
385.5060119628906,391.1011731512875,378.90032272414544,386.9843186970635,1684448
376.03729248046875,387.1715143777506,373.8665916035464,383.6160485618119,3008608
382.41839599609375,389.9410265068888,376.9167761521964,378.02084637127956,5855006
391.9432678222656,394.46951948882116,383.6159938102862,383.6159938102862,3617826
400.9441833496094,403.63883322470485,393.06600333263447,394.8437357923631,4518892
402.70343017578125,406.46475836957313,394.13287405807483,396.9024049269666,4808408
404.91131591796875,409.1404203731244,398.2120624962978,398.2120624962978,3776032
410.1136474609375,411.38609342651074,402.34776152771906,408.31718328392077,4095716
410.6936340332031,416.5508040722217,408.373243515815,409.08434566984425,2030112
412.3216552734375,415.4280272652149,409.92643112446984,411.68543242498777,1930954
407.00714111328125,411.6853841145833,404.9861309995254,411.6853841145833,2158324
403.8821105957031,409.04686379861175,400.9254516864458,408.29834486897545,1984132
401.4305725097656,410.6748059316692,399.7464054228634,405.58484218693314,2579902
402.29144287109375,405.6410462656254,395.59219039606813,399.33478443955033,2245624
402.7406921386719,404.4622769294277,392.37372089039735,400.83197757313866,2115066
404.55572509765625,407.7930784044858,398.26819389075246,401.65521442543894,2615340
413.0516357421875,414.82936892424135,404.7617760823599,406.10910156735036,2572034
426.9178161621094,428.15289085242046,413.2386581185765,415.05380765326424,4515704
436.64837646484375,440.50326614216993,417.2430378114901,424.70953944527014,4514046
434.4403991699219,438.72565170984666,431.8954165691303,437.5093084656095,2810642
430.3047790527344,437.50927307036005,425.8136658988898,436.760754211386,3186836
426.6559143066406,433.9727072518188,423.69925453521375,430.3985100461726,2850924
427.06744384765625,429.94926898772974,421.32257050012674,424.41021092351207,1624640
427.1048583984375,433.9350932383245,425.98208006859306,428.527062557294,1664936
429.03228759765625,430.735186275186,426.674480604883,427.1048423997623,1012876
432.99957275390625,434.88960177612074,429.2944397178512,430.0242275738062,1042370
437.9585266113281,439.680157166672,431.33415055613864,431.33415055613864,3845552
436.25555419921875,441.6261683808941,434.81466439720384,438.81922239542234,1532980
433.4111633300781,440.4846302065044,432.1012552883745,436.7607670480479,1405042
428.43359375,436.4427567690474,425.9447587569954,435.6006728328714,2502868
433.7478942871094,436.3490244143352,427.31065116448946,428.620559006903,3069674
438.5198669433594,442.37475832327453,431.55864891912256,437.1351249759599,2846720
427.64764404296875,444.1898963350993,425.9634762251103,440.1291897336802,2532724
423.24993896484375,430.0240245574074,419.54476199203975,429.46263549140554,3952426
411.1240234375,424.99035492841904,407.11946542533246,420.29338035531407,3768730
425.1399841308594,430.997153387461,414.6794512654714,415.3905533245097,3160874
420.7612609863281,432.62526937261515,417.74845360725465,422.5202624376533,5589198
419.2270202636719,430.3986633892272,419.1708721703778,422.876052409798,3151692
425.6827087402344,429.1071918543647,419.1705851550955,419.6196782219459,3000212
450.0658264160156,452.4423653489203,435.7690846299657,439.38069831463696,8481370
446.4915771484375,452.47972906325305,443.4975011910297,450.402570593412,2952040
453.6776123046875,456.12903173425445,441.6264676483448,441.6264676483448,4545208
453.4713134765625,456.59636965628187,450.60822054603557,452.85377646237794,2597404
452.55450439453125,456.596524690771,448.45638173009536,449.1113357614141,2016678
444.8261413574219,456.33462083645367,441.62620439861877,454.6504531078149,2467094
449.6435546875,453.5986209477271,442.9704872656453,445.20111260232164,4714118
442.87677001953125,451.2180815161918,436.84104366218594,447.9940331914286,3014578
434.6853332519531,438.24679135104196,423.08249596063945,438.24679135104196,5940816
431.1800842285156,436.74719598612995,424.7507064826483,436.74719598612995,4212708
443.28887939453125,449.4558503739459,435.7535958550315,438.6215149128231,3937618
443.757568359375,448.2562513364594,438.86527807957765,444.13245860746537,1883412
430.674072265625,443.53278440640923,427.4687413199702,440.8710719511378,3457600
424.05731201171875,439.9339123062175,422.31406238854197,439.9339123062175,2578382
421.7890625,431.0863601376801,419.31479570120666,424.37581469268304,5288638
411.7420654296875,423.4761052349397,406.26863003207126,420.8143930594978,6012732
408.91168212890625,417.8153286570397,401.88248750143254,412.37941814512664,4551822
408.4804382324219,413.9538271450082,395.8466541542824,406.41854170101806,2945056
416.99041748046875,419.8770539209887,407.50567643938814,409.0052373462488,2462548
411.51708984375,419.50227204032575,403.5881961112798,419.50227204032575,3625426
411.0673522949219,416.0158876151635,405.25655068929376,414.25392091736313,2464592
415.8282470703125,417.79642088316984,409.53011832695097,414.25372632521464,1477760
408.5179748535156,424.5258194241573,405.6688174942219,416.221989450725,4076928
426.85003662109375,430.3740141824993,396.7088508654744,408.63037931962043,5657800
426.9064025878906,430.2616530450782,419.8772082532931,420.8706768718463,3305400
421.957763671875,429.23059833342063,421.03925504830727,422.932469225827,1879344
416.80303955078125,426.9063144840954,409.1177886643497,419.50223131302107,5378830
416.1470642089844,418.75253391697174,407.97443602072025,414.36633499134285,3070474
416.22198486328125,430.4678172657174,412.3793590178873,412.8292091043515,3229396
421.5640563964844,424.37573307320616,411.4795002300489,417.252818825511,3167804
431.1988525390625,432.9983444836676,415.00360808954116,419.83970264805885,3452600
425.70672607421875,436.1286496322201,424.5632922798848,436.1286496322201,2061198
415.4721984863281,421.7516113666764,410.29869374837205,421.3767210454616,4184588
419.014892578125,423.1762117426859,414.31004651744956,414.31004651744956,3947902
422.3888244628906,426.6251025739534,419.31474273195687,420.8330665427902,2424486
415.5848083496094,420.6270663748417,412.3794768380801,420.6270663748417,1871324
403.775634765625,413.27909516158513,398.6208929000376,412.37934924699607,5012882
411.4609680175781,413.12921195667286,396.7840000191515,401.5076098054416,3248618
408.5555725097656,410.6736666401129,399.50196027950204,403.00717633502774,3411868
417.9463806152344,421.1704275706401,409.0615001111675,409.3801476669224,2677874
411.6294860839844,419.46470130138266,409.6238324400852,414.25371778033036,2056102
405.9125671386719,415.7534398123178,403.4195369087509,409.9426388050221,2211348
401.4325256347656,409.1927360386931,399.82047914362454,409.1927360386931,2619090
400.9451599121094,404.8815079056364,398.5083730589736,403.0445363560623,2657774
399.01446533203125,401.5074948776573,396.352753463495,401.5074948776573,4352248
409.905029296875,410.71105252785816,401.1325878492593,401.50747811827733,3094834
419.7460021972656,423.06377274229345,413.7852362997842,418.6962908803944,4146434
419.8397521972656,422.38897936283627,415.3785474537838,421.32055091593605,2248642
426.8875427246094,431.8361218690479,419.55846522223493,419.87711280703843,3159588
431.8548278808594,436.37227393598704,429.2118789372264,430.37402962071576,2294770
443.8327331542969,449.1186783968546,431.87372079563977,431.87372079563977,7394126
442.4267272949219,449.39967662849284,439.5775706144591,444.2449358121076,1799624
454.8168029785156,455.86651391442643,443.87002670615203,444.2449169314106,2311616
464.80792236328125,466.3449640791059,451.27438606463755,455.51066651939357,2891014
458.0596618652344,467.4693983790864,455.173025125338,464.4890390727911,2422352
449.5684509277344,457.36618784537137,448.0501725980019,457.36618784537137,2149016
448.3688659667969,455.11689237766836,444.15134946000217,448.706276439937,1983768
441.77081298828125,447.9939838625619,440.6086620153768,442.42687112364484,2256232
453.65478515625,457.89106424624504,440.2337386232468,440.49614355251146,3757530
446.6441955566406,457.3285663074509,442.3704381037237,456.20389570210244,7566770
429.0995178222656,454.55458365981224,427.3937940589006,449.1186731748083,7765454
436.6347351074219,438.3967470599622,427.374962557207,429.0994488675615,3120224
456.87884521484375,458.86578234883444,442.20192481627737,442.2956474025414,5338548
446.9067077636719,467.0383438938867,438.9402890618258,465.2388521878091,17333968
449.06243896484375,451.36802398747676,439.61521955867255,448.7437912898751,4191552
445.7445373535156,450.6181109326542,442.50172731941734,449.86833038201746,3155246
442.5954895019531,447.9751562816741,440.8897660543708,447.9751562816741,1774478
434.3667297363281,443.682746136319,433.22329582005233,442.42687256854686,2846194
436.990966796875,439.37151148208636,431.21764597463294,439.37151148208636,1866696
434.29168701171875,441.43336614498895,432.0611078404244,438.6216886536196,1543070
426.7939147949219,435.6226011351698,424.0009999000663,435.6226011351698,2120156
426.26904296875,429.6242929197826,418.058936071876,429.6242929197826,2722934
418.0025939941406,429.2493005590054,415.4158423316285,429.2493005590054,1885596
430.7301940917969,432.43596327074715,419.7834155807708,419.8771381562521,2405348
425.70672607421875,431.8548907825023,421.5641696854132,431.12387295529146,1012232
427.33734130859375,434.8538622407867,422.8761388472403,424.75058981730785,1529158
427.4687805175781,431.7612573116384,422.1640721811841,427.000167515476,1460670
416.7843322753906,425.0881623948407,415.50969597664084,425.0881623948407,2540458
422.5387878417969,428.23714704859356,416.8779542700404,416.8779542700404,2365488
424.03857421875,430.14930679231725,419.87729942172274,420.252189867635,2227368
428.0122985839844,430.8239762371935,420.64573974296263,420.64573974296263,1391414
433.0170593261719,435.43508345601487,428.2184451809152,428.2184451809152,2225180
436.69097900390625,438.62167329965854,433.37320883282507,436.74722170436087,2050922
440.4961242675781,443.6452120957888,436.09116302490236,440.0275113694211,2050600
437.3283996582031,438.8091983830066,431.12394544250975,436.3724108652881,2017284
431.0863952636719,439.67139288652044,427.0563242568938,435.8662469228737,1681994
423.1012878417969,431.0864715075984,419.87723961875037,430.78654088839005,1867470
425.7816162109375,428.4995706177429,419.877094568567,427.00000956571233,2060218
429.08062744140625,431.0862810024372,425.9877830699294,430.58018834878897,1286704
431.8548278808594,434.85395003849504,428.23717338858927,431.4987004298291,1140868
433.80438232421875,441.5083516418488,431.16138702307876,432.9983589104469,2644154
440.64605712890625,441.24587244182266,433.74806662293014,433.74806662293014,982386
437.7781066894531,439.37139031474123,433.6168339030597,434.4603369988005,1697654
431.9112243652344,440.4962237509355,431.1239636711283,437.1222101222049,1367808
436.50360107421875,437.871960102135,427.37502955174136,427.37502955174136,1357074
442.1081848144531,443.55150343346804,434.1230024741156,435.99745412555825,1837442
445.92041015625,447.27922389982507,439.1640312299126,442.3346273486143,2127670
447.7888488769531,450.6008856197536,443.5047905408805,443.5047905408805,2693966
448.864501953125,451.9973622259089,447.31696278816935,447.86429412888174,3774550
443.6181640625,449.3554006425802,442.58017384681995,448.8646959285802,3229400
449.56292724609375,451.0161040424366,444.63717441341583,444.63717441341583,2125782
446.9962158203125,454.8283217762099,445.86386315199,447.656754876834,2812382
434.50250244140625,447.61891788649496,433.4078858941906,446.5243013392793,2337520
418.6683654785156,436.7105302762341,416.70563995243083,435.9556287545812,3788146
403.608154296875,422.36744041409605,399.34294187498983,420.85763723120385,5310408
417.7437438964844,419.2346563796535,401.30574033259404,405.7596789597657,3425946
408.96795654296875,421.57482293254367,407.646878695345,421.2351079851898,3570834
414.0635681152344,415.5733714629654,403.9101313866349,408.3263338240731,2428236
429.4446716308594,430.57702409395984,414.8184523158114,415.1959031368449,4151588
434.2950439453125,435.84258358989024,423.4999562367417,423.4999562367417,3125218
435.5782470703125,438.5978536357913,428.6520337258535,437.8429519944216,2133332
441.5605773925781,444.9765237697846,435.84219155901474,435.84219155901474,2958704
446.97735595703125,449.9214915298126,440.4852186369894,441.54209963120604,5172916
449.8836364746094,452.1860772354081,445.278708877473,452.1860772354081,1920840
447.5433654785156,452.9409299911234,445.3919144912714,450.2987745661752,1603734
445.1844177246094,449.54399377709956,442.900867567795,449.0910711556536,2061136
446.44873046875,450.2609735292526,442.25899061236277,444.7313112609136,1490178
451.39349365234375,452.9410329665372,446.5621042038162,446.5621042038162,2602634
442.24029541015625,454.82827197971443,441.3344041595694,451.4312143466709,3412060
436.5785217285156,444.5616161808682,432.78512236996295,441.6174812092565,1822504
432.3131103515625,433.61534279235667,419.7628757284415,428.67070221576313,4079404
433.7099304199219,440.8626058082541,426.89692394617754,434.06849030778443,3952600
424.1415710449219,437.31461707829527,422.4053060662208,434.06854845280185,6937844
432.57757568359375,444.59937633587293,430.7091662849369,440.8626036141034,7279700
424.6512451171875,434.8235306372004,423.61325491818377,433.3137267113768,3125208
430.3128967285156,433.37023965955433,422.83935082993463,423.3489003058499,2195292
427.44415283203125,434.74786289121204,424.63216271802503,434.0684330006478,2807746
423.7074279785156,427.4630451324662,422.76380094731815,427.27431972622674,1850624
